"","AGI","CV","geom_mean"
"12276","AT2G17880",2.84252313773631,217.430370858927
"12278","AT2G17900",0.524529298904887,132.198123010233
"12282","AT2G17930",0.327281712128734,2417.43096030674
"12288","AT2G17975",0.848536204405589,140.632386193288
"12289","AT2G17980",0.254747544265979,1359.81179660225
"12290","AT2G17990",1.21149960411177,1511.83080907088
"12291","AT2G18000",2.93926468091386,67.0881487975849
"12293","AT2G18020",0.698984272269874,9536.99062309087
"12295","AT2G18030",0.403010661908987,391.082839885847
"12296","AT2G18040",0.373942631072498,2458.18949685053
"12302","AT2G18090",0.521476259420066,1391.36541248254
"12303","AT2G18100",2.43156556462774,116.243943893847
"12304","AT2G18110",0.327014359867001,1749.79472781372
"12310","AT2G18160",0.534223612398512,1751.37063502096
"12311","AT2G18170",0.735741457331062,913.687049534911
"12320","AT2G18240",0.493572372946677,305.304162518769
"12321","AT2G18245",0.249087125575538,289.830550004083
"12322","AT2G18250",0.750889511736799,250.659151101307
"12325","AT2G18280",5.52104876812993,1000.04747570372
"12334","AT2G18350",0.926318917513659,117.630370203104
"12338","AT2G18390",1.21657812074283,585.71448082118
"12339","AT2G18400",0.693658107674903,563.763088432257
"12342","AT2G18440",0.847106663107555,3003.9436546893
"12345","AT2G18465",0.578644985048225,212.05096400986
"12350","AT2G18510",0.489485891328631,870.954765826111
"12359","AT2G18600",1.69037391195908,75.9215505747778
"12369","AT2G18700",1.77641971669662,853.480683437114
"12370","AT2G18710",0.645005786781578,1249.17183182992
"12373","AT2G18730",0.585950529443602,1112.91965546875
"12375","AT2G18740",0.561657121842441,1328.9634868371
"12377","AT2G18760",1.87826521719918,398.0263531049
"12378","AT2G18770",0.462693080948582,350.306124969671
"12379","AT2G18780",0.608272065660581,111.385521068088
"12380","AT2G18790",0.328496501496272,1732.53153361188
"12385","AT2G18840",1.14977513056016,417.507674653091
"12386","AT2G18850",0.321969847160484,289.724283845937
"12389","AT2G18876",0.464560916246757,311.551069830284
"12394","AT2G18915",1.12105687952451,352.397331566151
"12398","AT2G18940",0.599950469396605,692.644844519549
"12400","AT2G18960",0.483033490964097,12631.9334278783
"12404","AT2G18990",0.762124753047801,442.412043983328
"12414","AT2G19080",0.335363653216051,706.636734227297
"12417","AT2G19110",2.13012678887488,1192.60480945869
"12418","AT2G19120",0.411030679945564,128.39931604216
"12423","AT2G19160",0.406943805824859,447.156934847822
"12425","AT2G19180",2.64801501841326,730.456028344353
"12431","AT2G19240",1.01062215236493,34.4487984755652
"12433","AT2G19260",0.369987559615291,317.529150235104
"12434","AT2G19270",0.462675654931114,742.521166778518
"12435","AT2G19280",0.294025846312335,227.436041651148
"12442","AT2G19350",0.842252078164574,223.779280168315
"12445","AT2G19380",0.462855158932934,84.706453383703
"12446","AT2G19385",0.662992143404388,343.783904487485
"12447","AT2G19390",0.230520381803409,571.773037234363
"12448","AT2G19400",5.62069592334001,168.752805314271
"12452","AT2G19430",0.42295008096842,510.944525231283
"12454","AT2G19450",4.43488923673256,886.880307403375
"12456","AT2G19470",0.322155963769592,870.854397494567
"12457","AT2G19480",1.19826918561906,4727.71264133284
"12458","AT2G19490",0.702580048812979,226.678456313549
"12461","AT2G19520",0.619761074530637,2081.73842938324
"12463","AT2G19540",0.44989521281626,1769.98985928584
"12465","AT2G19560",0.281246260578796,361.893060434177
"12471","AT2G19600",0.392488066974547,625.207347802034
"12473","AT2G19620",0.636087254237722,284.377567899216
"12475","AT2G19640",0.688591321026868,326.233595052568
"12479","AT2G19680",0.409504808664164,758.96492563252
"12480","AT2G19690",6.4754869622814,115.613224562447
"12482","AT2G19710",1.48917503092494,389.642714445715
"12484","AT2G19730",1.01523682757862,5854.24116406957
"12485","AT2G19740",0.526012397762304,1554.25266168658
"12488","AT2G19760",0.813565485398395,1866.98364959983
"12491","AT2G19790",0.241924844027958,760.889219921155
"12497","AT2G19810",1.01758993452601,248.013886727356
"12500","AT2G19830",0.817202385612306,1957.54570614503
"12503","AT2G19860",0.355733860865687,717.492949830297
"12509","AT2G19910",1.77483900311283,141.764834565071
"12511","AT2G19930",2.14974966583729,176.778779139415
"12512","AT2G19940",0.430075945714431,736.670134073294
"12513","AT2G19950",0.285663611619975,935.295224336074
"12518","AT2G20000",0.292694079028708,681.015714455273
"12522","AT2G20050",0.614642169821497,1356.23144433584
"12523","AT2G20060",0.504466234201253,998.005928951099
"12526","AT2G20100",0.511759418653071,164.929497558744
"12527","AT2G20110",2.12915902063946,128.363603570757
"12529","AT2G20130",0.342936966271497,408.887298047954
"12530","AT2G20140",0.354595468331737,1294.97224911179
"12536","AT2G20190",0.327503576279321,1941.38027008823
"12538","AT2G20210",0.419705689724757,141.897305051942
"12539","AT2G20230",0.535599012406348,1640.763715178
"12541","AT2G20250",2.29755762076114,70.0746398848015
"12543","AT2G20270",0.5468687240036,671.750978438406
"12544","AT2G20280",0.294364035553612,1430.49063019388
"12545","AT2G20290",0.587851433840697,465.683735764898
"12547","AT2G20300",0.422198997539326,870.569750960099
"12548","AT2G20310",0.294935087000319,298.383988324232
"12549","AT2G20320",6.12056661622917,585.739454547565
"12550","AT2G20330",0.484285940349508,869.557808723924
"12553","AT2G20360",0.319198581063329,3671.93845545582
"12557","AT2G20390",0.34549155794928,373.453109399223
"12558","AT2G20400",0.633677423805357,254.087410868945
"12559","AT2G20410",0.894181681691432,195.943118607413
"12560","AT2G20420",0.298613053348273,3788.13654061449
"12562","AT2G20440",5.97181102953278,393.621430951055
"12563","AT2G20450",0.699341123815415,2394.37925625899
"12568","AT2G20480",0.611457248682072,62.408303068711
"12570","AT2G20495",0.436390201009627,174.17504940855
"12575","AT2G20530",0.606823521617865,1372.6759335769
"12582","AT2G20580",0.250543512809755,3408.72186950849
"12596","AT2G20630",0.80971463131643,776.712453733917
"12597","AT2G20635",0.769033681705468,138.584938354892
"12601","AT2G20680",0.472686020268887,221.429826809216
"12602","AT2G20690",0.559664866962023,861.201888194018
"12609","AT2G20724",5.61215024596773,650.533530687803
"12611","AT2G20740",1.6588461495204,610.814822137716
"12613","AT2G20760",0.525670576077411,2218.19224675522
"12614","AT2G20770",3.03086496350638,115.409761308976
"12615","AT2G20780",3.39450803056776,482.731299278315
"12617","AT2G20790",0.220078984374974,577.053839153812
"12620","AT2G20810",0.276100182465099,546.310467580466
"12624","AT2G20820",0.452557604122739,2412.25689232914
"12626","AT2G20830",1.77550283677545,827.398125632021
"12627","AT2G20835",1.07417994082027,37.0622907147609
"12628","AT2G20840",3.5256877614,444.121074833681
"12630","AT2G20860",2.92133861096625,2350.34804194015
"12636","AT2G20900",1.03375633743818,831.733931307646
"12638","AT2G20920",1.67282159857444,608.991558511602
"12640","AT2G20930",0.365255790203964,437.464125624669
"12641","AT2G20940",0.923363295787694,240.263267892297
"12643","AT2G20960",1.21426881407263,533.873952636651
"12646","AT2G20990",0.277259696939776,3952.30497294331
"12655","AT2G21060",0.944972960998029,2508.25216119377
"12658","AT2G21090",2.14363065021596,246.558170740345
"12662","AT2G21120",0.949472849278234,708.161390576679
"12663","AT2G21130",1.27379022336551,1335.95908424044
"12666","AT2G21160",0.474244837861887,3816.54851449047
"12667","AT2G21170",0.653922481332001,4555.97042446048
"12673","AT2G21190",0.633149992527078,774.226597175875
"12674","AT2G21195",0.909703544186052,295.646542137629
"12681","AT2G21240",0.405051203311541,884.698856581284
"12682","AT2G21250",0.457327743077871,1474.61789796965
"12684","AT2G21270",0.642885476198715,1241.16486290171
"12686","AT2G21290",0.507072985061741,774.404671924838
"12687","AT2G21300",0.429520493561007,1869.36088137729
"12690","AT2G21330",1.37367855195233,2037.14494369795
"12695","AT2G21380",0.463364975405917,1209.82065766995
"12697","AT2G21390",0.338756882350406,4986.23245090972
"12699","AT2G21410",0.32153218126499,1754.53610826579
"12702","AT2G21440",0.420649005626015,1071.40352517987
"12707","AT2G21470",0.244588254727285,1212.76714301388
"12710","AT2G21500",1.12177323184238,260.345046896271
"12712","AT2G21520",1.36316791313006,2572.91990015172
"12713","AT2G21530",1.20172013151733,372.822738824279
"12714","AT2G21540",6.47241171334871,367.1502240751
"12718","AT2G21580",0.654683468019351,4340.47386546875
"12719","AT2G21590",0.729842948034754,275.760040829706
"12721","AT2G21600",0.806429646152866,957.266953622428
"12723","AT2G21620",0.969295670385992,1909.10690423277
"12725","AT2G21640",1.05563929254727,69.9230430993638
"12728","AT2G21660",0.451998331496216,81388.656679226
"12743","AT2G21790",0.628747621876638,1739.0925437828
"12744","AT2G21800",0.939767276650969,90.9695622117567
"12747","AT2G21830",0.998057538992829,103.294561341327
"12750","AT2G21860",0.793650620056746,600.861463908518
"12751","AT2G21870",0.353385456381626,7871.35452752751
"12760","AT2G21940",0.851754561457109,294.664282315947
"12761","AT2G21950",0.576139614301169,14.5060613773798
"12762","AT2G21960",0.990459141669091,419.738908258147
"12763","AT2G21970",0.858273720700565,667.607974927722
"12767","AT2G22010",0.982607746518852,1104.07230129541
"12774","AT2G22080",0.600168104463579,1598.29539100336
"12776","AT2G22090",0.563644208192475,124.355939457877
"12777","AT2G22100",0.49477912653376,273.733568963187
"12779","AT2G22120",0.331457301540845,373.868684146504
"12782","AT2G22125",0.530712948284599,3015.45092453172
"12783","AT2G22140",0.776999981288457,63.6795728329724
"12788","AT2G22170",1.57819361219422,297.677440698705
"12794","AT2G22230",0.682088144387336,704.18506868627
"12795","AT2G22240",3.33941526329789,865.717001000108
"12799","AT2G22270",0.371399590351285,317.565551303151
"12811","AT2G22370",0.372311746222939,236.390710831898
"12814","AT2G22400",0.384456411523935,1789.55446356728
"12817","AT2G22425",0.464336923214113,1396.30148092951
"12819","AT2G22430",0.718216048283834,3964.10864704396
"12821","AT2G22450",0.444361935097506,924.409328534724
"12825","AT2G22475",0.784117827591406,607.203837247975
"12826","AT2G22480",0.474711951099305,788.541113471306
"12828","AT2G22490",0.86183046031257,414.415413169236
"12830","AT2G22500",1.27070634551998,1377.88460043274
"12833","AT2G22530",0.323630011193881,268.646121119199
"12835","AT2G22560",3.69205758231715,317.31994361997
"12836","AT2G22570",0.484342992857596,224.476117271094
"12840","AT2G22610",0.831441562382947,323.2821663455
"12843","AT2G22640",0.447312162067488,358.262820448299
"12845","AT2G22660",0.623120617519675,2116.50737804803
"12847","AT2G22670",0.610261865158288,5297.57297774402
"12848","AT2G22680",1.00435476214484,250.311778205035
"12849","AT2G22690",1.82599640952869,192.223856337075
"12851","AT2G22720",1.30484909881609,1424.86156814522
"12852","AT2G22730",0.614180587278128,87.6621217489278
"12853","AT2G22740",2.54034596421738,218.343115672316
"12857","AT2G22780",1.26467823519584,1904.02758750766
"12859","AT2G22795",1.06589241764778,2525.58802684643
"12870","AT2G22870",0.5451487522007,279.519672751219
"12873","AT2G22900",0.726062894621688,513.128514067933
"12875","AT2G22910",0.585286372254591,529.142489438082
"12891","AT2G23040",0.6262819512929,136.692854668734
"12895","AT2G23070",3.33752386262926,2491.84800848963
"12896","AT2G23080",0.337333140255152,512.541123473576
"12897","AT2G23090",0.695257193664577,4284.06630616124
"12898","AT2G23093",0.364126079204412,137.420136747483
"12903","AT2G23120",1.01273064670882,2443.16333944092
"12905","AT2G23140",0.853399129571624,615.877266984499
"12913","AT2G23200",1.25265769173889,121.930252785653
"12921","AT2G23290",0.641967443654328,383.156805078258
"12923","AT2G23310",1.70741018639358,814.299718832368
"12924","AT2G23320",1.58584670381877,578.277882159112
"12926","AT2G23330",0.878972724164616,113.523341876459
"12927","AT2G23340",3.79116808924177,320.328598912819
"12930","AT2G23350",0.482911483024406,4535.40063435381
"12931","AT2G23360",0.917587632040725,423.030763152364
"12932","AT2G23370",0.241279577757396,293.477612193625
"12933","AT2G23380",0.948089763433463,583.77316986352
"12934","AT2G23390",0.726741477880325,665.029506681664
"12937","AT2G23420",0.58758840321026,415.087122287283
"12971","AT2G23740",0.305729239529211,760.314965555925
"12975","AT2G23780",0.574655938188416,713.165129770928
"12976","AT2G23790",2.00007044000826,1150.76510023697
"12979","AT2G23810",1.22850691704168,2467.99620004672
"12980","AT2G23820",0.623349362032218,564.776903191342
"12988","AT2G23890",0.426060324070504,363.710385573489
"12991","AT2G23930",0.706044156765052,2196.57728455846
"12992","AT2G23940",0.326799585583321,499.769264470912
"13006","AT2G24050",0.449627083300672,1125.86809518857
"13017","AT2G24150",0.670786269582217,895.841239675067
"13020","AT2G24170",0.940367683287035,281.815097355539
"13024","AT2G24200",0.437532479482455,5483.37601587311
"13032","AT2G24260",1.54815162158519,160.670865332086
"13034","AT2G24280",1.22703555168078,837.016005431989
"13036","AT2G24290",0.417254796343843,359.246892519153
"13040","AT2G24330",0.370025670742225,436.00288448087
"13043","AT2G24360",0.329680208484411,1952.10711048659
"13046","AT2G24390",0.52003889881597,201.593378520345
"13047","AT2G24395",0.682468357042705,129.861208597563
"13050","AT2G24420",0.455555642217744,1533.21216513812
"13052","AT2G24440",0.761145865611966,280.787340852193
"13057","AT2G24490",0.831282337991423,390.069869889749
"13058","AT2G24500",0.541351027487365,981.807154430013
"13065","AT2G24550",1.91399089065483,247.050343952485
"13069","AT2G24590",0.391704656080086,1235.5632989625
"13070","AT2G24592",0.278392485718647,222.396500765153
"13078","AT2G24640",0.469990893962913,451.218956312016
"13083","AT2G24680",0.934606401607187,60.3989613771576
"13086","AT2G24690",0.315389086206803,394.136597848881
"13102","AT2G24765",1.1350646660915,1431.59355759977
"13104","AT2G24790",0.546042543140322,2517.02733117047
"13109","AT2G24830",1.73782268507569,354.626088676885
"13112","AT2G24860",0.776993468828707,251.576133966118
"13121","AT2G24940",0.660209762230133,2313.19475671775
"13124","AT2G24960",0.427092160497089,165.69177100915
"13127","AT2G24990",0.419946911319029,457.163218841478
"13129","AT2G25010",0.291155281042821,349.488506023821
"13136","AT2G25050",0.653280812804867,479.977787455477
"13140","AT2G25080",0.874882464421908,1729.37337503636
"13143","AT2G25100",0.487514473412505,275.475992596139
"13144","AT2G25110",0.438949239973035,1589.97982727238
"13152","AT2G25170",0.249208574051135,2481.67941750899
"13154","AT2G25180",0.434522262231679,553.108264251151
"13156","AT2G25190",0.572420668453489,380.163287777418
"13158","AT2G25210",1.11723984626398,1933.40502282438
"13163","AT2G25250",0.652279116490679,712.047118989611
"13167","AT2G25280",0.280862251026427,655.374279346725
"13171","AT2G25300",0.407724821356995,288.474115731223
"13173","AT2G25310",0.359468337779687,1075.81552476716
"13175","AT2G25320",0.335653162183871,881.80225808676
"13179","AT2G25350",0.456987587766201,240.278259086772
"13188","AT2G25420",0.434183273088773,275.435077083487
"13189","AT2G25430",0.309322688892011,2025.45017990154
"13196","AT2G25490",0.722240269647686,3071.88276598053
"13199","AT2G25520",0.494807366835616,2751.8349931867
"13200","AT2G25530",3.17842453108542,282.242098323832
"13203","AT2G25560",1.29383666211709,364.362125027194
"13205","AT2G25570",0.341051435794377,327.813313022022
"13206","AT2G25580",0.368918752087909,268.732282216235
"13207","AT2G25590",0.664180830635888,326.351698899306
"13209","AT2G25605",0.566635509140748,192.166497549104
"13210","AT2G25610",1.27579702911201,985.655622003679
"13211","AT2G25620",0.403885555211884,468.850109845722
"13214","AT2G25640",0.505112970139766,305.632228309781
"13215","AT2G25650",0.35088361963248,194.722391773724
"13216","AT2G25660",0.357641981433215,1194.78060492598
"13217","AT2G25670",0.281066217395645,2814.96152781914
"13221","AT2G25690",0.487657586208641,267.480955388242
"13223","AT2G25710",0.258058881716487,475.623820012868
"13224","AT2G25720",0.51528100188031,249.196706815769
"13225","AT2G25730",0.519904232872265,2460.61418036934
"13227","AT2G25737",0.648448784768723,353.810278068201
"13228","AT2G25740",0.219025971165138,398.860320080461
"13229","AT2G25760",0.252808687147422,1721.11270835225
"13232","AT2G25790",1.70705553906073,217.408303375564
"13233","AT2G25800",0.383094173615433,829.466530821574
"13237","AT2G25840",0.813870432199452,536.170385332149
"13238","AT2G25850",0.63273371998383,695.775411750308
"13239","AT2G25870",2.67736797480368,1264.49099632831
"13240","AT2G25880",5.2072006013397,307.966341717107
"13242","AT2G25900",0.744827589552385,966.463562391861
"13244","AT2G25910",0.874814665402465,1127.73596906566
"13245","AT2G25920",0.25999380120911,279.3474207824
"13246","AT2G25930",0.378577808390572,1323.80693205434
"13248","AT2G25950",0.408242171809952,650.170436461319
"13249","AT2G25964",0.915080284017689,142.270199432017
"13250","AT2G25970",0.274992791389981,2580.88550315692
"13254","AT2G26000",0.594314896150587,200.822458032017
"13257","AT2G26030",0.540081550935375,278.647468184081
"13261","AT2G26070",0.906694009154559,253.312499561325
"13262","AT2G26080",0.623395777452823,4919.08215348683
"13269","AT2G26140",0.367135747585552,3319.62707532271
"13275","AT2G26200",0.318496811061249,518.799299763545
"13276","AT2G26210",0.750851140669416,621.439965376467
"13280","AT2G26230",0.567653290853683,748.253823292454
"13281","AT2G26240",0.591184028058871,365.505264709512
"13282","AT2G26250",0.677822760826468,4266.79650202863
"13283","AT2G26260",0.380430351775176,431.885281131883
"13284","AT2G26270",0.57376985829386,184.985705619598
"13285","AT2G26280",0.488379649354262,1361.27663780975
"13288","AT2G26310",1.91342391496162,157.961866843713
"13291","AT2G26340",0.769704822289282,635.974515044155
"13292","AT2G26350",0.811295749439341,294.111166034483
"13293","AT2G26355",1.80966019584603,405.845476948084
"13301","AT2G26430",1.70735403008061,992.149829607033
"13302","AT2G26440",0.70700699728914,557.749759831248
"13305","AT2G26460",0.510001950344606,622.394150665328
"13306","AT2G26470",0.766181818668716,278.263229324212
"13309","AT2G26500",1.16032767251062,4125.89751689576
"13314","AT2G26540",0.664932978924201,575.217028481338
"13317","AT2G26570",0.853856671775697,815.957619325531
"13319","AT2G26590",0.302026887491446,811.512900934473
"13324","AT2G26640",0.560663576483282,444.493004799036
"13326","AT2G26660",0.926798661759702,518.815116454037
"13328","AT2G26680",0.389390459861348,550.138589283617
"13339","AT2G26770",0.267936089662081,962.616596524491
"13340","AT2G26780",0.226062259035156,1188.74143676637
"13342","AT2G26800",3.32478865931794,695.20985602307
"13345","AT2G26830",0.832585089903084,417.783357346315
"13346","AT2G26840",0.532165538192253,210.591656593628
"13353","AT2G26890",0.318953857979445,2306.48190889997
"13355","AT2G26910",0.74616524893972,1931.72828388907
"13356","AT2G26920",0.438943623214226,727.858290179141
"13357","AT2G26930",0.664560657353681,533.704000409721
"13361","AT2G26970",0.355940216069179,212.854323368829
"13364","AT2G26990",0.445322118459493,1227.90506188284
"13367","AT2G27020",0.418878393005898,2493.42436001621
"13368","AT2G27030",0.458659979165677,2228.62024791324
"13370","AT2G27040",0.822936681521086,1761.46944793284
"13371","AT2G27050",1.54278474128085,753.760118821615
"13376","AT2G27100",0.287645882076268,1515.92818150386
"13377","AT2G27110",0.245288199760423,706.444889921378
"13382","AT2G27150",1.9158146927936,366.87058456172
"13384","AT2G27170",0.278063084873707,1434.73147158218
"13385","AT2G27180",6.67036430224947,52.7794375361452
"13386","AT2G27190",0.905663556104141,805.953284516912
"13387","AT2G27200",1.0042731012178,370.444352420981
"13388","AT2G27210",1.61909775994523,1052.21967434221
"13394","AT2G27260",0.419906616204116,575.358839480534
"13397","AT2G27285",0.382159167896929,612.390553438999
"13398","AT2G27290",0.886813779585799,440.687820639539
"13400","AT2G27310",1.86981222131395,117.118684905757
"13404","AT2G27330",0.429573577495138,277.473962586359
"13405","AT2G27340",0.393080468643781,163.118956449893
"13406","AT2G27350",0.500432081011523,1110.71272446034
"13421","AT2G27450",0.374681590448774,810.386166454186
"13422","AT2G27460",0.241114598173077,561.036928453339
"13425","AT2G27490",0.625249734952422,264.674459102921
"13429","AT2G27510",0.830754831632602,1696.96283474661
"13431","AT2G27530",0.747589727349508,8245.482921706
"13437","AT2G27580",0.970165720738114,533.575244167081
"13439","AT2G27600",0.460301776278801,2424.85548768173
"13445","AT2G27680",0.963218614042582,1279.489059352
"13448","AT2G27710",0.71983175072654,6832.35764048131
"13449","AT2G27720",0.840330541595126,7062.31496749927
"13450","AT2G27730",0.38884178746052,2860.72029330666
"13453","AT2G27760",0.342642727727372,236.051138834506
"13455","AT2G27775",0.771997938915895,262.459160762647
"13457","AT2G27790",0.538330063628066,76.245478563564
"13458","AT2G27800",0.329343090017137,73.6408115944295
"13464","AT2G27860",0.405037753451279,4525.62362365904
"13467","AT2G27900",0.198307948251504,1525.60524038856
"13473","AT2G27950",0.645367432511845,1084.5863229402
"13474","AT2G27960",0.449586128378294,823.16052910638
"13475","AT2G27970",0.899936096120041,699.648233186089
"13476","AT2G27980",0.260212914769983,1129.43412676374
"13478","AT2G28000",0.872280029012732,6027.43754286396
"13486","AT2G28060",0.335526769205843,316.76479601874
"13488","AT2G28080",1.60284495952595,760.535890680408
"13495","AT2G28130",0.849224446457801,369.036212786154
"13497","AT2G28150",0.60995439037059,407.125037820697
"13501","AT2G28190",0.780880293370668,3971.23582427839
"13506","AT2G28230",0.400993199207066,463.411988527326
"13512","AT2G28290",0.331665429312818,3445.66727791694
"13514","AT2G28310",0.409791759457083,658.567154392544
"13516","AT2G28320",2.61758828284011,736.90152796548
"13519","AT2G28350",0.534002323997592,582.90938562268
"13521","AT2G28360",0.392879460348679,522.421074474896
"13522","AT2G28370",1.54970244921975,815.822224312828
"13524","AT2G28390",0.196723974810169,871.31269926023
"13530","AT2G28430",0.428074002617147,678.249252861681
"13532","AT2G28450",0.477495936614895,636.119525316424
"13534","AT2G28470",0.95911739362336,1643.41478922699
"13535","AT2G28480",0.292713731619047,295.230014912585
"13539","AT2G28520",0.341392859942465,1204.8181171402
"13540","AT2G28540",0.932750069151497,1030.4367740524
"13545","AT2G28590",3.98546155729796,115.803579680606
"13546","AT2G28600",0.610434113954107,716.05159432291
"13549","AT2G28620",0.936520476738436,469.451576770538
"13564","AT2G28740",0.772702071683808,1432.21733594123
"13567","AT2G28760",1.62932500336651,140.724485315502
"13571","AT2G28800",0.821397399300114,3045.44299590581
"13575","AT2G28840",1.58072948093195,3209.12280589219
"13579","AT2G28880",1.10337480509688,285.748437366402
"13581","AT2G28900",0.803745807925141,3194.37192888723
"13582","AT2G28910",0.940861141172299,5075.59150441385
"13586","AT2G28950",1.04043370648976,1678.50027479665
"13593","AT2G29020",0.365089908090123,959.765495311537
"13597","AT2G29050",6.18319865053531,537.405280825337
"13599","AT2G29065",0.646333804364789,137.635137703841
"13600","AT2G29070",0.42780284286338,196.233988722621
"13601","AT2G29080",0.226665534931104,2415.66675085383
"13608","AT2G29140",0.76812812532569,976.269096009135
"13613","AT2G29180",1.01350446227369,397.809244023032
"13614","AT2G29190",0.329313856570419,1503.5886339322
"13615","AT2G29200",0.620494533995012,750.305192843351
"13616","AT2G29210",0.254145684397369,1573.99874478358
"13635","AT2G29390",0.418079559546646,597.975209052571
"13636","AT2G29400",0.354943640065651,1565.45242995259
"13638","AT2G29420",1.22103132119248,35.2326970104027
"13641","AT2G29450",1.2270409867483,1715.58474035297
"13649","AT2G29510",0.498611387230606,1038.16551443102
"13651","AT2G29525",0.707598299573648,108.845047537598
"13652","AT2G29530",0.725494452950383,701.726862181065
"13654","AT2G29550",0.724755693375954,3838.2182291171
"13655","AT2G29560",0.289817493920237,734.670195707726
"13657","AT2G29580",0.323183567874803,332.730798752831
"13658","AT2G29590",0.772785631887794,146.63608177596
"13664","AT2G29630",1.15956700491196,4733.18158814162
"13666","AT2G29650",0.966656663690832,525.241305207273
"13669","AT2G29670",0.96182617260395,480.678335527828
"13672","AT2G29690",0.368258802814195,582.176198179192
"13673","AT2G29700",0.418742963166602,1086.41643714323
"13675","AT2G29720",1.49861307034313,97.7572462907334
"13694","AT2G29900",0.367431082467021,290.375755038942
"13695","AT2G29910",0.807749910006086,254.711679406875
"13701","AT2G29960",0.409575345166909,1676.63256318357
"13702","AT2G29970",0.803339674630864,935.881500837674
"13703","AT2G29980",1.10364487400672,2233.54339094824
"13706","AT2G30000",0.697528257389124,243.412366123781
"13708","AT2G30020",1.55904107486531,909.617082550784
"13710","AT2G30050",0.608992031075061,1357.17832508406
"13711","AT2G30060",0.440779111278792,1765.50302513234
"13712","AT2G30070",0.676003442067236,532.148450897385
"13713","AT2G30080",1.1226650632694,153.762326377204
"13717","AT2G30110",0.269351522781637,4773.9285960565
"13719","AT2G30120",0.274610640202068,311.461411613754
"13723","AT2G30160",1.27153896943867,342.01768141046
"13724","AT2G30170",1.1029934224807,299.782984930461
"13727","AT2G30200",0.628633613657142,1216.46343110844
"13730","AT2G30230",1.24375808292549,137.243111127113
"13733","AT2G30260",0.392530362910573,710.877364550797
"13734","AT2G30270",0.50519756659239,248.31389520496
"13735","AT2G30280",0.412142430727,337.72390425957
"13739","AT2G30320",0.892158731053046,299.720644863012
"13740","AT2G30330",0.311981367517815,276.662986417635
"13742","AT2G30350",2.26300041048443,264.49896791302
"13748","AT2G30390",0.736984622115466,1239.57039231299
"13751","AT2G30410",0.805198234327778,1063.25547504882
"13758","AT2G30460",0.886309236445638,343.542211567064
"13759","AT2G30470",0.271255866132543,803.762104684609
"13760","AT2G30480",0.559528642676595,115.644301332414
"13762","AT2G30500",0.644660908180728,866.316802196052
"13763","AT2G30505",6.63012715207194,95.9967403268678
"13765","AT2G30530",2.02616411348766,474.926125719957
"13767","AT2G30550",1.60593981854034,215.649150690758
"13769","AT2G30570",1.08153522064841,6203.83545966013
"13770","AT2G30575",0.548523536444475,269.997545235206
"13771","AT2G30580",1.94075851072903,312.593428543178
"13773","AT2G30600",0.576088638111992,1086.64877880637
"13775","AT2G30620",0.397430739202899,4086.9082108472
"13785","AT2G30710",0.265923093927151,702.887167893292
"13786","AT2G30720",0.811461727246125,430.633909697039
"13788","AT2G30740",0.480328475514623,536.183784643358
"13793","AT2G30780",0.371053443471612,393.661912155773
"13795","AT2G30800",0.453708834573519,837.475997703393
"13801","AT2G30860",1.12801422606182,7946.09761478463
"13802","AT2G30870",1.01950409273985,2722.56177751386
"13803","AT2G30880",0.360027326351037,677.430794840845
"13806","AT2G30910",0.281316943815792,198.912527477827
"13807","AT2G30920",0.358369429569443,350.282083983656
"13814","AT2G30950",0.940099702855802,4133.19010025322
"13816","AT2G30970",1.41710639096926,1804.77159104472
"13827","AT2G31040",1.04504872309192,1028.78871741381
"13829","AT2G31060",0.464836144710593,1261.31861598402
"13836","AT2G31090",0.606150487975221,581.571120985147
"13839","AT2G31130",1.06705051706068,272.540295601383
"13840","AT2G31140",0.346151056475271,514.802890948339
"13841","AT2G31141",1.90620787549741,68.0561730043135
"13844","AT2G31170",0.692114552417603,423.818275466264
"13846","AT2G31190",0.311582603562149,350.184484893232
"13847","AT2G31200",0.562913928945711,1064.62308794078
"13852","AT2G31240",0.413252342887674,595.762850422996
"13854","AT2G31260",0.985926696199881,716.011836044654
"13859","AT2G31300",0.301943328951785,110.199146332586
"13860","AT2G31305",1.30814464221006,268.002609830095
"13862","AT2G31320",0.590482688891647,357.698650203523
"13866","AT2G31350",3.65933074483459,774.090722336627
"13867","AT2G31360",0.731741264228118,2771.12347317129
"13870","AT2G31390",0.82148113077695,1400.06105204493
"13871","AT2G31400",0.703684339860166,4753.73030286919
"13872","AT2G31410",0.632156816291953,1144.93075656489
"13877","AT2G31440",0.750573399543564,621.019686679195
"13878","AT2G31450",0.337020595254931,276.738309550436
"13882","AT2G31490",0.372459266962072,1916.09816140499
"13884","AT2G31510",0.355715250946926,1544.38032427247
"13886","AT2G31530",0.338114334666748,430.561026090117
"13889","AT2G31560",1.83090428282316,265.742728215899
"13890","AT2G31570",0.932462364029291,1287.50348180105
"13894","AT2G31600",0.518738927432567,116.687738789081
"13895","AT2G31610",0.661645769349751,6697.2701770697
"13898","AT2G31650",1.2853115197898,384.645423491698
"13899","AT2G31660",0.343098464447663,1764.42429904741
"13900","AT2G31670",0.359360939876287,1420.0017522176
"13904","AT2G31710",0.538688014976842,261.822071088928
